  id            u            v           CA      demanda           CS       length   oneway     status
 392          144          225     0.347734    68.367925     0.927291   115.911420     True    servico
 393          144          226     0.034186     0.000000     0.091163    11.395416    False   passagem
 394          226          141     0.241459     7.584789     0.643892    80.486492     True    servico
 395          226          144     0.034186     0.000000     0.091163    11.395416    False   passagem
 396          226          228     0.357646     7.584789     0.953723   119.215318    False    servico
 397          211          207     0.453942     0.000000     1.210512   151.313975    False   passagem
 398          211          207     0.639926   100.714582     1.706470   213.308690    False    serviço
 399          211          212     0.719257   141.978264     1.918019   239.752315    False    servico
 400          112          111     0.336037     0.000000     0.896100   112.012465    False   passagem
 401          112          138     0.415820     0.000000     1.108852   138.606511    False   passagem
 402          161          131     0.132724    92.256494     0.353931    44.241337     True    servico
 403          161          137     0.092780     0.000000     0.247414    30.926742     True   passagem
 404          229          202     0.376192    20.584840     1.003179   125.397380     True    servico
 405          229          198     0.040707     0.000000     0.108553    13.569126    False   passagem
 406          145          136     0.013086     0.000000     0.034895     4.361867     True   passagem
 407          145          230     0.046053     2.903259     0.122808    15.351057     True    servico
 408          198          229     0.040707     0.000000     0.108553    13.569126    False   passagem
 409          198          192     0.336257     9.031610     0.896685   112.085622    False    servico
 410          198          231     0.365814    74.604190     0.975503   121.937864     True    servico
 411          137          230     0.069213     0.000000     0.184569    23.071068     True   passagem
 412          137          232     0.120095     0.000000     0.320252    40.031548     True   passagem
 413          137          233     0.067648     0.000000     0.180394    22.549300     True   passagem
 414          230          228     0.643499    15.008814     1.715997   214.499629     True    servico
 415          205          201     0.748294   142.770953     1.995450   249.431191    False    servico
 416          205          229     0.088871   166.021400     0.236990    29.623810     True    servico
 417          232           15     0.110772     0.000000     0.295391    36.923903     True   passagem
 418          233           15     0.078885     0.000000     0.210361    26.295118     True   passagem
 419           24           22     0.349537    17.502031     0.932098   116.512272    False    servico
 420           24          121     0.721576    77.550568     1.924203   240.525320    False    servico
 421           24           29     0.302183   160.093653     0.805821   100.727590    False    servico
 422          192          198     0.336257    67.044284     0.896685   112.085622    False    servico
 423          192          234     0.140735    74.604190     0.375293    46.911650    False    servico
 424          192          189     1.393146    31.224394     3.715055   464.381890    False    servico
 425           97           76     0.313081   309.092586     0.834883   104.360427    False    servico
 426           97          162     0.055412    69.462300     0.147766    18.470737    False    servico
 427          206          235     0.117200    12.294122     0.312534    39.066709    False    servico
 428          206          190     0.968245    26.002801     2.581987   322.748394    False    servico
 429          206          234     0.370120   214.821331     0.986986   123.373269    False    servico
 430           15           14     0.015130    82.117248     0.040346     5.043207    False    servico
