  id            u            v           CA      demanda           CS       length   oneway     status
 170   2587347991   2587347987     0.260511    18.117077     0.694696    86.837020    False    servico
 171   2587347991   1200465031     0.128327    57.798720     0.342204    42.775550     True    servico
 172   2587347994   1036909039     0.297620     0.000000     0.793652    99.206527     True   passagem
 173   1215493147   1227355173     0.173069    66.031865     0.461517    57.689662     True    servico
 174   1215493147   1200465222     0.146241    38.398239     0.389977    48.747103     True    servico
 175   1227355173   2647883794     0.159768    32.446072     0.426048    53.255985     True    servico
 176   1227355173   1215493130     0.470741    35.447184     1.255309   156.913623     True    servico
 177   1227355175   1215493147     0.322855   104.441708     0.860947   107.618431     True    servico
 178   1227355175   1227355282     0.143163    71.630827     0.381767    47.720898     True    servico
 179   1200524328   1232303221     0.501907    31.763030     1.338418   167.302280     True    servico
 180   1200524328   1200465143     0.332424   111.356398     0.886463   110.807911     True    servico
 181   1200464936   1200465943     0.153632     0.000000     0.409685    51.210604     True   passagem
 182   1200464936   1200465297     0.079061     0.000000     0.210830    26.353775     True   passagem
 183   1227355178   1200464892     0.033631     0.000000     0.089683    11.210423     True   passagem
 184   1227355178   1195866036     0.590166     7.461658     1.573776   196.722017     True     BR-356
 185   1227355182       -44134     0.248617   130.938175     0.662979    82.872325     True    servico
 186   1227355182   1227355210     0.555483    55.159819     1.481288   185.160943     True    servico
 187   1227355185   1227355159     0.435149   123.243124     1.160397   145.049659    False    servico
 188   1227355185   1227355194     0.162021    96.545053     0.432057    54.007164     True    servico
 189   1200524344   1200569962     0.459403    35.947169     1.225075   153.134354     True    servico
 190   1227355193   1227355260     0.316830   101.926226     0.844880   105.609983     True    servico
 191   1227355193   1198360497     0.414601    70.294004     1.105604   138.200460     True    servico
 192   1227355194   1200465551     0.225909    91.986226     0.602423    75.302889    False    servico
 193   1227355194   1200465688     0.468227    50.121603     1.248607   156.075833     True    servico
 194   1227355207   1200569816     0.074484   103.884074     0.198623    24.827930     True    servico
 195   1227355210   1227355226     0.550578    16.525470     1.468207   183.525906     True    servico
 196   1227355210   1227355272     0.245642   122.154843     0.655044    81.880531    False    servico
 197   1200464982   1801769484     0.256298    54.499681     0.683463    85.432817     True    servico
 198   1227355223   1227355175     0.155697    56.864083     0.415191    51.898866     True    servico
 199   1227355223   1227355207     0.250690    34.543885     0.668506    83.563298     True    servico
 200   1227355226   2647883798     0.173463    55.619731     0.462568    57.821056     True    servico
 201   1227355226   5116534888     0.259935    38.485695     0.693161    86.645161     True    servico
 202   1200524381   1200524344     0.211180    57.671019     0.563146    70.393199     True    servico
 203   1200524381   1200465160     0.453564    46.853713     1.209505   151.188066     True    servico
 204   1200524395   1200524204     0.510785   100.630777     1.362093   170.261662     True    servico
 205   1232303221   1200465031     0.709362   113.326162     1.891632   236.454013    False    servico
 206   1232303221   1200524664     0.180698   157.383791     0.481862    60.232782     True    servico
 207   1227355258   1227355158     0.126168    40.090940     0.336448    42.055968     True    servico
 208   1227355258   1200465133     0.199220    27.992452     0.531254    66.406707     True    servico
 209   1227355260   1215508702     0.218645    44.200304     0.583052    72.881542     True    servico
 210   1227355260   1227355258     0.216106    48.509955     0.576282    72.035289     True    servico
 211   1217426562   1217426575     0.495869    47.946689     1.322318   165.289758     True    servico
 212   1217426562   1200569659     0.376852   110.016863     1.004940   125.617479     True    servico
 213   1200465031   1232303221     0.709362    83.610994     1.891632   236.454013    False    servico
 214   1200465031   2792912092     0.242915   157.383791     0.647774    80.971693     True    servico
 215   1217426568   1217426581     0.699150    53.894759     1.864401   233.050089     True    servico
 216   1217426568   1200569568     0.379549   155.118139     1.012131   126.516415     True    servico
 217   1227355272   1264454006     0.408320    84.209326     1.088853   136.106655    False    servico
 218   1227355272       -44134     0.525929    90.592589     1.402476   175.309554     True    servico
 219   1227355272   1227355210     0.245642   116.686039     0.655044    81.880531    False    servico
 220   1217426575   1264443178     0.381833    54.499681     1.018221   127.277580     True    servico
 221   1227355282   2647883795     0.252097    84.715957     0.672257    84.032177     True    servico
 222   1227355282   1200464915     0.264709    55.931817     0.705890    88.236292     True    servico
 223   1217426581   1217426562     0.507634    58.730076     1.353691   169.211429     True    servico
 224   1217426581   1200524725     0.367595   112.627127     0.980252   122.531526     True    servico
 225   1232303253   2587347987     0.033483    81.556984     0.089287    11.160870     True    servico
 226   1232303253   1232303282     0.924813     7.428675     2.466168   308.271003    False    servico
 227   1217426588   2647883784     0.151712   205.185180     0.404567    50.570831     True    servico
 228   1217426588   1801769475     0.046934    33.659945     0.125158    15.644772     True    servico
 229   1200465054   1200465985     0.088282    10.413160     0.235418    29.427228     True    servico
 230   1200465054   1200465158     0.108280    19.586763     0.288748    36.093447     True    servico
 231   1200524464   4387496301     0.216239    24.023799     0.576637    72.079567     True    servico
 232   1200524464   1198360473     0.631034    47.976160     1.682756   210.344506     True    servico
 233   1200524464   1195800543     0.473682   140.005303     1.263152   157.893978     True    servico
 234   1232303282   1200524695     0.389532   105.094232     1.038752   129.843979     True    servico
 235   1232303282   1232303253     0.924813    86.424152     2.466168   308.271003    False    servico
 236   1200465091   1200465470     0.232393   205.185180     0.619714    77.464229     True    servico
 237   1200465091   1198360329     0.525034    51.560191     1.400090   175.011266     True    servico
 238   1200465103   3218294979     0.495718   116.487499     1.321915   165.239422     True    servico
 239   2792912092   1200464853     0.303080   109.983359     0.808214   101.026734     True    servico
 240   2792912092   2792912113     0.285478    67.243394     0.761274    95.159216    False    servico
 241   1200465117   1200465969     0.379070    63.337974     1.010854   126.356794     True    servico
 242   1200465117   2647883795     0.289370    84.103082     0.771654    96.456800     True    servico
 243   1200569568       -40951     0.381381    64.201646     1.017017   127.127158     True    servico
 244   1200569568   1801769495     0.408762    84.615836     1.090032   136.253977     True    servico
 245   1200465133   1215508702     0.230957    90.690647     0.615885    76.985670     True    servico
 246   2792912113   2792912092     0.285478    51.241662     0.761274    95.159216    False    servico
 247   1200465143   1200466069     0.702456    63.337974     1.873216   234.152022     True    servico
 248   1200465143   2587347994     0.036711     0.000000     0.097897    12.237100     True   passagem
 249   1200465158       -40973     0.173246     8.145014     0.461989    57.748686     True    servico
 250   1200465158   1200465820     0.115589     0.000000     0.308239    38.529831     True   passagem
 251   1200465160   1227355175     0.245709    25.645456     0.655225    81.903147     True    servico
 252   1200465160   1227355207     0.148317    54.514735     0.395512    49.438942     True    servico
 253   2792912138   1200464982     0.074537    32.906560     0.198764    24.845529     True    servico
