  id            u            v           CA      demanda           CS       length   oneway     status
 188   1215493147   1227355173     0.173069    38.398239     0.461517    57.689662     True    servico
 189   1215493147   1200465222     0.146241    32.446072     0.389977    48.747103     True    servico
 190   1227355173   2647883794     0.159768    35.447184     0.426048    53.255985     True    servico
 191   1227355173   1215493130     0.470741   104.441708     1.255309   156.913623     True    servico
 192   1227355175   1215493147     0.322855    71.630827     0.860947   107.618431     True    servico
 193   1227355175   1227355282     0.143163    31.763030     0.381767    47.720898     True    servico
 194   1200524328   1232303221     0.501907   111.356398     1.338418   167.302280     True    servico
 195   1200524328   1200465143     0.332424    73.753745     0.886463   110.807911     True    servico
 196   1200464936   1200465943     0.153632     0.000000     0.409685    51.210604     True   passagem
 197   1200464936   1200465297     0.079061     0.000000     0.210830    26.353775     True   passagem
 198   1227355178   1200464892     0.033631     0.000000     0.089683    11.210423     True   passagem
 199   1227355178   1195866036     0.590166   130.938175     1.573776   196.722017     True     BR-356
 200   1227355177   2591478059     0.142776    31.677244     0.380736    47.592014     True    servico
 201   1227355177   1227355215     0.298611    66.251846     0.796296    99.537028    False    servico
 202   1227355182       -42111     0.252601    56.043677     0.673602    84.200236     True    servico
 203   1227355182   1227355210     0.555483   123.243124     1.481288   185.160943     True    servico
 204   1227355185   1227355159     0.435149    96.545053     1.160397   145.049659    False    servico
 205   1227355185   1227355194     0.162021    35.947169     0.432057    54.007164     True    servico
 206   1200524344   1200569962     0.459403   101.926226     1.225075   153.134354     True    servico
 207   1227355193   1227355260     0.316830    70.294004     0.844880   105.609983     True    servico
 208   1227355193   1198360497     0.414601    91.986226     1.105604   138.200460     True    servico
 209   1227355194   1200465551     0.225909    50.121603     0.602423    75.302889    False    servico
 210   1227355194   1200465688     0.468227   103.884074     1.248607   156.075833     True    servico
 211   1227355207   1200569816     0.074484    16.525470     0.198623    24.827930     True    servico
 212   1227355210   1227355226     0.550578   122.154843     1.468207   183.525906     True    servico
 213   1227355210   1227355272     0.245642    54.499681     0.655044    81.880531    False    servico
 214   1227355215   1227355177     0.298611    66.251846     0.796296    99.537028    False    servico
 215   1227355215   1227355230     1.088852   241.580050     2.903606   362.950797    False    servico
 216   1227355215       -39062     0.116641    25.878663     0.311042    38.880203    False    servico
 217   1200464982   1801769484     0.256298    56.864083     0.683463    85.432817     True    servico
 218   1227355223   1227355175     0.155697    34.543885     0.415191    51.898866     True    servico
 219   1227355223   1227355207     0.250690    55.619731     0.668506    83.563298     True    servico
 220   1227355226   2647883798     0.173463    38.485695     0.462568    57.821056     True    servico
 221   1227355226   5116534888     0.259935    57.671019     0.693161    86.645161     True    servico
 222   1200524381   1200524344     0.211180    46.853713     0.563146    70.393199     True    servico
 223   1200524381   1200465160     0.453564   100.630777     1.209505   151.188066     True    servico
 224   1227355230   1227355215     1.088852   241.580050     2.903606   362.950797    False    servico
 225   1227355230       -39034     0.295469    65.554676     0.787917    98.489597     True    servico
 226   1200524395   1200524204     0.510785   113.326162     1.362093   170.261662     True    servico
 227   1232303221   1200465031     0.709362   157.383791     1.891632   236.454013    False    servico
 228   1232303221   1200524664     0.180698    40.090940     0.481862    60.232782     True    servico
 229   1227355258   1227355158     0.126168    27.992452     0.336448    42.055968     True    servico
 230   1227355258   1200465133     0.199220    44.200304     0.531254    66.406707     True    servico
 231   1227355260   1215508702     0.218645    48.509955     0.583052    72.881542     True    servico
 232   1227355260   1227355258     0.216106    47.946689     0.576282    72.035289     True    servico
 233   1227355263       -39008     1.166689   258.849298     3.111169   388.896181    False    servico
 234   1227355263   1195866064     0.122578    27.195883     0.326874    40.859200     True    servico
 235   1217426562   1217426575     0.495869   110.016863     1.322318   165.289758     True    servico
 236   1217426562   1200569659     0.376852    83.610994     1.004940   125.617479     True    servico
 237   1200465031   1232303221     0.709362   157.383791     1.891632   236.454013    False    servico
 238   1200465031   2792912092     0.242915    53.894759     0.647774    80.971693     True    servico
 239   1217426568   1217426581     0.699150   155.118139     1.864401   233.050089     True    servico
 240   1217426568   1200569568     0.379549    84.209326     1.012131   126.516415     True    servico
 241   1227355272   1264454006     0.408320    90.592589     1.088853   136.106655    False    servico
 242   1227355272       -42111     0.529741   117.531788     1.412642   176.580210     True    servico
 243   1227355272   1227355210     0.245642    54.499681     0.655044    81.880531    False    servico
 244   1217426575   1264443010     0.245544    54.478137     0.654785    81.848163     True    servico
 245   1217426575   1264443178     0.381833    84.715957     1.018221   127.277580     True    servico
 246   1227355282   2647883795     0.252097    55.931817     0.672257    84.032177     True    servico
 247   1227355282   1200464915     0.264709    58.730076     0.705890    88.236292     True    servico
 248   1217426581   1217426562     0.507634   112.627127     1.353691   169.211429     True    servico
 249   1217426581   1200524725     0.361159    80.129238     0.963092   120.386476     True    servico
